"","year","shannon_BA_avg","shannon_VOL_avg","run"
"533",27,2.00478411923897,1.94403586832225,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"534",28,2.00266856259675,1.94228028836046,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"535",29,2.00381659047149,1.94187076804449,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"536",30,1.99692983528933,1.93446381765455,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"537",31,1.99624566231732,1.93316890313043,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"538",32,1.99372514069939,1.93110744863552,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"539",33,1.9900793861408,1.92652221367345,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"540",34,1.98683594825623,1.9227554096667,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"541",35,1.98395036018041,1.91916451786192,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"542",36,1.98267536074812,1.9168185167599,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"543",37,1.98556539923188,1.92075584591221,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"544",38,1.97876703199247,1.91224178495235,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"545",39,1.98506411319701,1.91865708804719,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"546",40,1.98196386482112,1.91705191767395,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"547",41,1.97525599210704,1.90930818669924,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"548",42,1.97479033420849,1.90839484842344,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"549",43,1.97065082820086,1.90305533439035,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"550",44,1.96947820421568,1.90218981687795,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"551",45,1.96401699304043,1.89704875954995,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"552",46,1.95524453824078,1.88836625186401,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"553",47,1.9530299684994,1.88550029090515,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"554",48,1.9511221785414,1.88276163348938,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"555",49,1.95231273688033,1.88344659467972,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"556",50,1.96425996248238,1.89193298461049,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"557",51,1.97261300687618,1.90024649064567,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"558",52,1.98281185020842,1.90986074348617,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"559",53,1.99526170794201,1.92171784121414,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"560",54,2.00799861741524,1.93443396882845,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"561",55,2.01561808120465,1.94217738014563,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"562",56,2.0164826069333,1.9445222648239,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"563",57,2.01111241506222,1.94033254233965,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"564",58,2.00703721794542,1.93556114114663,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"565",59,2.0022372997628,1.9304633306558,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"566",60,2.00100078372865,1.92924941879544,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"567",61,1.99621105495284,1.92361127835307,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"568",62,1.99096066871041,1.91728475247626,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"569",63,1.98635863253408,1.91323915235541,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"570",64,1.9879519497637,1.91474807802241,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"571",65,1.98332811920632,1.91051635293343,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"572",66,1.98496814906568,1.91215827096765,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"573",67,1.98549880976316,1.91237908505044,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"574",68,1.98657544175468,1.91328442888212,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"575",69,1.98278786110136,1.90973243611539,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"576",70,1.98179602021789,1.90854706689182,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"577",71,1.97774568920005,1.90501409281212,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"578",72,1.97745610996538,1.90444378880566,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"579",73,1.97768014549643,1.90512171442895,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"580",74,1.97544668791357,1.90293605134595,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"581",75,1.97528806770437,1.90315729774297,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"582",76,1.97686296923433,1.90464840825416,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"583",77,1.97728908634962,1.90552925397077,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"584",78,1.97537555167285,1.90328814052467,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"585",79,1.9753480662833,1.90395993911243,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"586",80,1.9737538871249,1.90274064324815,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"587",81,1.97272844475359,1.90187359074924,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"588",82,1.9731846090794,1.89822420363488,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"589",83,1.97864779532499,1.90487981999125,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"590",84,1.98025331989295,1.90808254537425,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"591",85,1.98785623740539,1.91690472684503,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"592",86,1.99363351111521,1.92327664569266,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"593",87,1.99182888723724,1.92316858165897,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"594",88,1.99075591347485,1.92343847568981,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"595",89,1.99066743273507,1.92354847242754,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"596",90,1.98987792073102,1.92330847113311,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"597",91,1.98312713014438,1.91850839912555,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"598",92,1.98319418389423,1.91994701720519,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"599",93,1.98863914229967,1.9217794881307,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"600",94,1.9914011769194,1.9259939190722,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"601",95,1.99170280809339,1.92827212318557,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"602",96,1.99543821431341,1.93318484202905,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"603",97,2.00011499070499,1.93903874544229,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"604",98,2.00203222317672,1.94237165274361,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"605",99,2.00236484289281,1.94351504697826,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"606",100,2.00415752896017,1.9455459011801,"BAU_WP4_V9_wind_V5_MPI_CCLM_rcp85.sqlite"
"607",0,1.90355798445318,1.79622954697125,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"608",1,1.87251145921809,1.76700288702748,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"609",2,1.84658581848218,1.74233459136461,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"610",3,1.850361363753,1.74574245555099,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"611",4,1.86929997681231,1.76351165158524,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"612",5,1.87973941837275,1.77112861948994,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"613",6,1.88721214673225,1.77775336053832,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"614",7,1.89559346396361,1.78586574104864,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"615",8,1.90087432531756,1.78927609698301,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"616",9,1.9104913695997,1.7969927482004,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"617",10,1.91299355873837,1.79700118381705,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"618",11,1.92330670716113,1.80844606323633,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"619",12,1.92929125286513,1.814631820089,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"620",13,1.93397213662369,1.82067162298206,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"621",14,1.94047834764361,1.82876153139986,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"622",15,1.92862433370026,1.8161084157809,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"623",16,1.93551772204856,1.82242788252271,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"624",17,1.94318362805114,1.83273989477625,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"625",18,1.94539528561781,1.8352829864914,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"626",19,1.94874388746524,1.83995053006825,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"627",20,1.95091408255266,1.84489428876291,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"628",21,1.94432570031655,1.83882748374922,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"629",22,1.95306197817721,1.84813881252203,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"630",23,1.94474923997705,1.83964454070163,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"631",24,1.94745874586964,1.84279048356815,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"632",25,1.92816239814001,1.82187381317355,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"633",26,1.92758074110039,1.82186273288094,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"634",27,1.92293659314992,1.8172207067989,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"635",28,1.91221290336375,1.8053714377151,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"636",29,1.90077953720047,1.79215910772046,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"637",30,1.9026775115273,1.79520172417216,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"638",31,1.89994929811134,1.79432311433028,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"639",32,1.90005125086087,1.79437716987321,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"640",33,1.90444605167899,1.79953659146647,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"641",34,1.9011543269169,1.79505815558431,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"642",35,1.89821746204274,1.79151313258912,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"643",36,1.90344188818927,1.79756322795451,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"644",37,1.88829111285929,1.78036847027438,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"645",38,1.87888028197134,1.77010612867083,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"646",39,1.88083189855912,1.77352032544002,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"647",40,1.88028034948866,1.77388150110516,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"648",41,1.87692862714005,1.77000559052991,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"649",42,1.88076581322358,1.77412415926705,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"650",43,1.88158929541557,1.77622464361507,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"651",44,1.88185481687246,1.7764268188422,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"652",45,1.88206296406293,1.77710808274121,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"653",46,1.88110580086515,1.7760325239946,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"654",47,1.8799584922908,1.77440648736103,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"655",48,1.88388142787244,1.7791507598507,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"656",49,1.88280008381453,1.77900319146465,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"657",50,1.88257699222351,1.78116741184056,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"658",51,1.88694814839536,1.7863033991501,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"659",52,1.89128327416602,1.79125725179687,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"660",53,1.89506952126561,1.7950488301192,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"661",54,1.89632548738932,1.79603796508025,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"662",55,1.89899445521896,1.79880904663111,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"663",56,1.89477704341415,1.79378006355028,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"664",57,1.89166336413234,1.79034071000933,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"665",58,1.89037865081184,1.78894144109718,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"666",59,1.88998255018757,1.78810734022208,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"667",60,1.89029079411703,1.78858616395561,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"668",61,1.89096144699147,1.79018652189247,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"669",62,1.88899489785464,1.78928267229792,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"670",63,1.88254568163502,1.78180628973536,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"671",64,1.88549146568612,1.78462125965037,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"672",65,1.8837677111935,1.78188880513853,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"673",66,1.8857843068547,1.78293467915879,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"674",67,1.88442987390551,1.78035641763813,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"675",68,1.89075605120129,1.78676824378053,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"676",69,1.88353210521029,1.7803360536984,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"677",70,1.88240521562312,1.77838312359121,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"678",71,1.88243721350114,1.77730823282076,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"679",72,1.88104636965337,1.77511106641814,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"680",73,1.88183388145074,1.77585878131682,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"681",74,1.88627911966197,1.77963405397402,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"682",75,1.88203877012298,1.77461323193782,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"683",76,1.88501926536571,1.77694706302079,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"684",77,1.88916641731942,1.78077597774726,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"685",78,1.88760742513154,1.77874249676648,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"686",79,1.88839871201903,1.77937895301083,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"687",80,1.89141577436089,1.78236992219325,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"688",81,1.88489920793629,1.77578650753927,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"689",82,1.87880517181666,1.76924954352539,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"690",83,1.87738836465076,1.76797572163116,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"691",84,1.86993470129715,1.76069551692922,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"692",85,1.87229248523478,1.76308738527961,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"693",86,1.87140782890161,1.76171584198954,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"694",87,1.86475387424306,1.75472814986839,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"695",88,1.85493920357427,1.74429439824576,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"696",89,1.85023883586844,1.73949179565727,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"697",90,1.83901943727198,1.72718656948271,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"698",91,1.83618711399204,1.72448214279786,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"699",92,1.83449515058886,1.72202012660629,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"700",93,1.83162239988282,1.71765489573058,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"701",94,1.82723080664963,1.71303385335291,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"702",95,1.81688955137068,1.70196916779408,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"703",96,1.80981888013688,1.69416399603024,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"704",97,1.80023880895963,1.68409313374932,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"705",98,1.79378134432617,1.67758101924489,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"706",99,1.78856080402193,1.67220525935714,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"707",100,1.78891490877644,1.6725946867372,"BIOEC_WP4_V9_wind_V5_A_historical_clim.sqlite"
"708",0,1.90355798445318,1.79622954697125,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"709",1,1.8692130680118,1.76437136872528,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"710",2,1.85522077900252,1.7527218138173,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"711",3,1.87896817362231,1.77578868247023,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"712",4,1.89644364308271,1.79297469430373,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"713",5,1.89749941976058,1.79268127306797,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"714",6,1.90180623127754,1.79614637809365,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"715",7,1.90455613909496,1.79854716905842,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"716",8,1.91407566307334,1.80740544819897,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"717",9,1.92807422661289,1.82057957117682,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"718",10,1.93483243335891,1.82810078018938,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"719",11,1.92408285769063,1.82256471117901,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"720",12,1.93358945932058,1.8356111296778,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"721",13,1.94259580971059,1.84649159851313,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"722",14,1.95027634512354,1.85771069412011,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"723",15,1.94965633282679,1.85968935701158,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"724",16,1.95912587837283,1.86873931813184,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"725",17,1.97701780458423,1.89015185046637,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"726",18,1.97595209210292,1.89027751804456,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"727",19,1.97472672853125,1.89015718403665,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"728",20,1.98008764349933,1.89699679678345,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"729",21,1.98233663534418,1.90015708558027,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"730",22,1.98795295934165,1.90732358056986,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"731",23,1.98569404921007,1.90586597068702,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"732",24,1.99541350721448,1.91700744322044,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"733",25,1.99855658698256,1.92126793322361,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"734",26,1.99330035544363,1.91567758198221,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"735",27,1.99931986113534,1.92210230731127,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"736",28,2.0052889509664,1.92987266118197,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"737",29,2.00121252866148,1.92773417460811,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"738",30,2.0034032828188,1.93316077363532,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"739",31,2.00308808335983,1.93432697223784,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"740",32,1.99919823796361,1.92993493070328,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"741",33,1.99101140960903,1.9212059597713,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"742",34,1.99085211065101,1.92010188256165,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"743",35,1.99571435424491,1.9264907390046,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"744",36,1.99015467422931,1.92071299724112,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"745",37,1.98999079104852,1.92175514108159,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"746",38,1.98177502544207,1.91664130852256,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"747",39,1.97902372069662,1.9129837099469,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"748",40,1.97521927466747,1.90898051506432,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"749",41,1.97598895338318,1.90946763821482,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"750",42,1.97766888737777,1.9129732084031,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"751",43,1.97105125460491,1.90796520134573,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"752",44,1.95921686270816,1.89400795321904,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"753",45,1.95337607935726,1.88647396783741,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"754",46,1.94298120495402,1.87398924737932,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"755",47,1.94661895176238,1.87757447713577,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"756",48,1.94570081692442,1.87586263470193,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"757",49,1.94879414946863,1.88000955360409,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"758",50,1.94800783023609,1.87844697002676,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"759",51,1.95429932265378,1.8850278468674,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"760",52,1.95454779703345,1.88519141805327,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"761",53,1.95725191842109,1.88840273123271,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"762",54,1.96267760453005,1.89276029452465,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"763",55,1.96912701853368,1.89977686555149,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"764",56,1.96840014224842,1.89858328454199,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"765",57,1.96718471259715,1.89901204424962,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"766",58,1.96721603658297,1.89813486088103,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"767",59,1.96512532646814,1.89557614744416,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"768",60,1.96571441740907,1.8960869581796,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"769",61,1.96283083626634,1.89203163482571,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"770",62,1.96394176983709,1.8927126234069,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"771",63,1.96591995346392,1.89470533987778,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"772",64,1.96017938954306,1.88954076878511,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
"773",65,1.96328887998802,1.89208278161569,"BIOEC_WP4_V9_wind_V5_MPI_CCLM_rcp45.sqlite"
