"","time","n.risk","n.event","n.censor","surv","std.err","upper","lower","Management","Climate","n_sims","sim_ids"
"137",31,6,5,0,6.77974343332721e-11,8.81999446588115,1.239803704145e-09,0,"BIOECONOMY","rcp85",20,"BIOECONOMY_rcp85_EC-EARTH_RACMO22E-r1_w5; BIOECONOMY_rcp85_EC-EARTH_RACMO22E-r1_w6; BIOECONOMY_rcp85_EC-EARTH_RACMO22E-r1_w7; BIOECONOMY_rcp85_EC-EARTH_RACMO22E-r1_w8; BIOECONOMY_rcp85_EC-EARTH_RACMO22E-r1_w9; BIOECONOMY_rcp85_HadGEM2_CCLM_w5; BIOECONOMY_rcp85_HadGEM2_CCLM_w6; BIOECONOMY_rcp85_HadGEM2_CCLM_w7; BIOECONOMY_rcp85_HadGEM2_CCLM_w8; BIOECONOMY_rcp85_HadGEM2_CCLM_w9; BIOECONOMY_rcp85_MPI_CCLM_w5; BIOECONOMY_rcp85_MPI_CCLM_w6; BIOECONOMY_rcp85_MPI_CCLM_w7; BIOECONOMY_rcp85_MPI_CCLM_w8; BIOECONOMY_rcp85_MPI_CCLM_w9; BIOECONOMY_rcp85_NCC_HIRHAM5_w5; BIOECONOMY_rcp85_NCC_HIRHAM5_w6; BIOECONOMY_rcp85_NCC_HIRHAM5_w7; BIOECONOMY_rcp85_NCC_HIRHAM5_w8; BIOECONOMY_rcp85_NCC_HIRHAM5_w9"
"138",32,1,1,0,9.39248678832882e-14,12.6353596882689,2.41973108217053e-12,0,"BIOECONOMY","rcp85",20,"BIOECONOMY_rcp85_EC-EARTH_RACMO22E-r1_w5; BIOECONOMY_rcp85_EC-EARTH_RACMO22E-r1_w6; BIOECONOMY_rcp85_EC-EARTH_RACMO22E-r1_w7; BIOECONOMY_rcp85_EC-EARTH_RACMO22E-r1_w8; BIOECONOMY_rcp85_EC-EARTH_RACMO22E-r1_w9; BIOECONOMY_rcp85_HadGEM2_CCLM_w5; BIOECONOMY_rcp85_HadGEM2_CCLM_w6; BIOECONOMY_rcp85_HadGEM2_CCLM_w7; BIOECONOMY_rcp85_HadGEM2_CCLM_w8; BIOECONOMY_rcp85_HadGEM2_CCLM_w9; BIOECONOMY_rcp85_MPI_CCLM_w5; BIOECONOMY_rcp85_MPI_CCLM_w6; BIOECONOMY_rcp85_MPI_CCLM_w7; BIOECONOMY_rcp85_MPI_CCLM_w8; BIOECONOMY_rcp85_MPI_CCLM_w9; BIOECONOMY_rcp85_NCC_HIRHAM5_w5; BIOECONOMY_rcp85_NCC_HIRHAM5_w6; BIOECONOMY_rcp85_NCC_HIRHAM5_w7; BIOECONOMY_rcp85_NCC_HIRHAM5_w8; BIOECONOMY_rcp85_NCC_HIRHAM5_w9"
"139",15,100,3,0,0.990822541662705,0.00598861793427238,1,0.979192786386457,"CONSERVATION","rcp85",20,"CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w5; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w6; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w7; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w8; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w9; CONSERVATION_rcp85_HadGEM2_CCLM_w5; CONSERVATION_rcp85_HadGEM2_CCLM_w6; CONSERVATION_rcp85_HadGEM2_CCLM_w7; CONSERVATION_rcp85_HadGEM2_CCLM_w8; CONSERVATION_rcp85_HadGEM2_CCLM_w9; CONSERVATION_rcp85_MPI_CCLM_w5; CONSERVATION_rcp85_MPI_CCLM_w6; CONSERVATION_rcp85_MPI_CCLM_w7; CONSERVATION_rcp85_MPI_CCLM_w8; CONSERVATION_rcp85_MPI_CCLM_w9; CONSERVATION_rcp85_NCC_HIRHAM5_w5; CONSERVATION_rcp85_NCC_HIRHAM5_w6; CONSERVATION_rcp85_NCC_HIRHAM5_w7; CONSERVATION_rcp85_NCC_HIRHAM5_w8; CONSERVATION_rcp85_NCC_HIRHAM5_w9"
"140",16,97,6,0,0.971135670912601,0.0130488333038558,0.995972701988867,0.946298639836335,"CONSERVATION","rcp85",20,"CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w5; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w6; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w7; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w8; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w9; CONSERVATION_rcp85_HadGEM2_CCLM_w5; CONSERVATION_rcp85_HadGEM2_CCLM_w6; CONSERVATION_rcp85_HadGEM2_CCLM_w7; CONSERVATION_rcp85_HadGEM2_CCLM_w8; CONSERVATION_rcp85_HadGEM2_CCLM_w9; CONSERVATION_rcp85_MPI_CCLM_w5; CONSERVATION_rcp85_MPI_CCLM_w6; CONSERVATION_rcp85_MPI_CCLM_w7; CONSERVATION_rcp85_MPI_CCLM_w8; CONSERVATION_rcp85_MPI_CCLM_w9; CONSERVATION_rcp85_NCC_HIRHAM5_w5; CONSERVATION_rcp85_NCC_HIRHAM5_w6; CONSERVATION_rcp85_NCC_HIRHAM5_w7; CONSERVATION_rcp85_NCC_HIRHAM5_w8; CONSERVATION_rcp85_NCC_HIRHAM5_w9"
"141",17,91,6,0,0.949984635564599,0.0200903517732157,0.987391578185599,0.912577692943598,"CONSERVATION","rcp85",20,"CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w5; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w6; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w7; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w8; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w9; CONSERVATION_rcp85_HadGEM2_CCLM_w5; CONSERVATION_rcp85_HadGEM2_CCLM_w6; CONSERVATION_rcp85_HadGEM2_CCLM_w7; CONSERVATION_rcp85_HadGEM2_CCLM_w8; CONSERVATION_rcp85_HadGEM2_CCLM_w9; CONSERVATION_rcp85_MPI_CCLM_w5; CONSERVATION_rcp85_MPI_CCLM_w6; CONSERVATION_rcp85_MPI_CCLM_w7; CONSERVATION_rcp85_MPI_CCLM_w8; CONSERVATION_rcp85_MPI_CCLM_w9; CONSERVATION_rcp85_NCC_HIRHAM5_w5; CONSERVATION_rcp85_NCC_HIRHAM5_w6; CONSERVATION_rcp85_NCC_HIRHAM5_w7; CONSERVATION_rcp85_NCC_HIRHAM5_w8; CONSERVATION_rcp85_NCC_HIRHAM5_w9"
"142",20,85,1,0,0.946328295725417,0.0212991621143155,0.985833329374493,0.906823262076342,"CONSERVATION","rcp85",20,"CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w5; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w6; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w7; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w8; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w9; CONSERVATION_rcp85_HadGEM2_CCLM_w5; CONSERVATION_rcp85_HadGEM2_CCLM_w6; CONSERVATION_rcp85_HadGEM2_CCLM_w7; CONSERVATION_rcp85_HadGEM2_CCLM_w8; CONSERVATION_rcp85_HadGEM2_CCLM_w9; CONSERVATION_rcp85_MPI_CCLM_w5; CONSERVATION_rcp85_MPI_CCLM_w6; CONSERVATION_rcp85_MPI_CCLM_w7; CONSERVATION_rcp85_MPI_CCLM_w8; CONSERVATION_rcp85_MPI_CCLM_w9; CONSERVATION_rcp85_NCC_HIRHAM5_w5; CONSERVATION_rcp85_NCC_HIRHAM5_w6; CONSERVATION_rcp85_NCC_HIRHAM5_w7; CONSERVATION_rcp85_NCC_HIRHAM5_w8; CONSERVATION_rcp85_NCC_HIRHAM5_w9"
"143",21,84,2,0,0.938728545202857,0.0238148761553525,0.982544919984994,0.89491217042072,"CONSERVATION","rcp85",20,"CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w5; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w6; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w7; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w8; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w9; CONSERVATION_rcp85_HadGEM2_CCLM_w5; CONSERVATION_rcp85_HadGEM2_CCLM_w6; CONSERVATION_rcp85_HadGEM2_CCLM_w7; CONSERVATION_rcp85_HadGEM2_CCLM_w8; CONSERVATION_rcp85_HadGEM2_CCLM_w9; CONSERVATION_rcp85_MPI_CCLM_w5; CONSERVATION_rcp85_MPI_CCLM_w6; CONSERVATION_rcp85_MPI_CCLM_w7; CONSERVATION_rcp85_MPI_CCLM_w8; CONSERVATION_rcp85_MPI_CCLM_w9; CONSERVATION_rcp85_NCC_HIRHAM5_w5; CONSERVATION_rcp85_NCC_HIRHAM5_w6; CONSERVATION_rcp85_NCC_HIRHAM5_w7; CONSERVATION_rcp85_NCC_HIRHAM5_w8; CONSERVATION_rcp85_NCC_HIRHAM5_w9"
"144",22,82,1,0,0.934773942049753,0.0251253866649076,0.980806747377638,0.888741136721868,"CONSERVATION","rcp85",20,"CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w5; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w6; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w7; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w8; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w9; CONSERVATION_rcp85_HadGEM2_CCLM_w5; CONSERVATION_rcp85_HadGEM2_CCLM_w6; CONSERVATION_rcp85_HadGEM2_CCLM_w7; CONSERVATION_rcp85_HadGEM2_CCLM_w8; CONSERVATION_rcp85_HadGEM2_CCLM_w9; CONSERVATION_rcp85_MPI_CCLM_w5; CONSERVATION_rcp85_MPI_CCLM_w6; CONSERVATION_rcp85_MPI_CCLM_w7; CONSERVATION_rcp85_MPI_CCLM_w8; CONSERVATION_rcp85_MPI_CCLM_w9; CONSERVATION_rcp85_NCC_HIRHAM5_w5; CONSERVATION_rcp85_NCC_HIRHAM5_w6; CONSERVATION_rcp85_NCC_HIRHAM5_w7; CONSERVATION_rcp85_NCC_HIRHAM5_w8; CONSERVATION_rcp85_NCC_HIRHAM5_w9"
"145",23,81,9,0,0.895503685925594,0.0382044744582389,0.962558459240316,0.828448912610872,"CONSERVATION","rcp85",20,"CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w5; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w6; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w7; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w8; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w9; CONSERVATION_rcp85_HadGEM2_CCLM_w5; CONSERVATION_rcp85_HadGEM2_CCLM_w6; CONSERVATION_rcp85_HadGEM2_CCLM_w7; CONSERVATION_rcp85_HadGEM2_CCLM_w8; CONSERVATION_rcp85_HadGEM2_CCLM_w9; CONSERVATION_rcp85_MPI_CCLM_w5; CONSERVATION_rcp85_MPI_CCLM_w6; CONSERVATION_rcp85_MPI_CCLM_w7; CONSERVATION_rcp85_MPI_CCLM_w8; CONSERVATION_rcp85_MPI_CCLM_w9; CONSERVATION_rcp85_NCC_HIRHAM5_w5; CONSERVATION_rcp85_NCC_HIRHAM5_w6; CONSERVATION_rcp85_NCC_HIRHAM5_w7; CONSERVATION_rcp85_NCC_HIRHAM5_w8; CONSERVATION_rcp85_NCC_HIRHAM5_w9"
"146",24,72,8,0,0.853604363178124,0.0523725601859962,0.941225427026656,0.765983299329593,"CONSERVATION","rcp85",20,"CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w5; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w6; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w7; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w8; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w9; CONSERVATION_rcp85_HadGEM2_CCLM_w5; CONSERVATION_rcp85_HadGEM2_CCLM_w6; CONSERVATION_rcp85_HadGEM2_CCLM_w7; CONSERVATION_rcp85_HadGEM2_CCLM_w8; CONSERVATION_rcp85_HadGEM2_CCLM_w9; CONSERVATION_rcp85_MPI_CCLM_w5; CONSERVATION_rcp85_MPI_CCLM_w6; CONSERVATION_rcp85_MPI_CCLM_w7; CONSERVATION_rcp85_MPI_CCLM_w8; CONSERVATION_rcp85_MPI_CCLM_w9; CONSERVATION_rcp85_NCC_HIRHAM5_w5; CONSERVATION_rcp85_NCC_HIRHAM5_w6; CONSERVATION_rcp85_NCC_HIRHAM5_w7; CONSERVATION_rcp85_NCC_HIRHAM5_w8; CONSERVATION_rcp85_NCC_HIRHAM5_w9"
"147",25,64,26,0,0.620141470145284,0.134695533516246,0.783857822670074,0.456425117620495,"CONSERVATION","rcp85",20,"CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w5; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w6; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w7; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w8; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w9; CONSERVATION_rcp85_HadGEM2_CCLM_w5; CONSERVATION_rcp85_HadGEM2_CCLM_w6; CONSERVATION_rcp85_HadGEM2_CCLM_w7; CONSERVATION_rcp85_HadGEM2_CCLM_w8; CONSERVATION_rcp85_HadGEM2_CCLM_w9; CONSERVATION_rcp85_MPI_CCLM_w5; CONSERVATION_rcp85_MPI_CCLM_w6; CONSERVATION_rcp85_MPI_CCLM_w7; CONSERVATION_rcp85_MPI_CCLM_w8; CONSERVATION_rcp85_MPI_CCLM_w9; CONSERVATION_rcp85_NCC_HIRHAM5_w5; CONSERVATION_rcp85_NCC_HIRHAM5_w6; CONSERVATION_rcp85_NCC_HIRHAM5_w7; CONSERVATION_rcp85_NCC_HIRHAM5_w8; CONSERVATION_rcp85_NCC_HIRHAM5_w9"
"148",26,38,8,0,0.489446813886541,0.185779357518091,0.667664603693967,0.311229024079115,"CONSERVATION","rcp85",20,"CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w5; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w6; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w7; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w8; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w9; CONSERVATION_rcp85_HadGEM2_CCLM_w5; CONSERVATION_rcp85_HadGEM2_CCLM_w6; CONSERVATION_rcp85_HadGEM2_CCLM_w7; CONSERVATION_rcp85_HadGEM2_CCLM_w8; CONSERVATION_rcp85_HadGEM2_CCLM_w9; CONSERVATION_rcp85_MPI_CCLM_w5; CONSERVATION_rcp85_MPI_CCLM_w6; CONSERVATION_rcp85_MPI_CCLM_w7; CONSERVATION_rcp85_MPI_CCLM_w8; CONSERVATION_rcp85_MPI_CCLM_w9; CONSERVATION_rcp85_NCC_HIRHAM5_w5; CONSERVATION_rcp85_NCC_HIRHAM5_w6; CONSERVATION_rcp85_NCC_HIRHAM5_w7; CONSERVATION_rcp85_NCC_HIRHAM5_w8; CONSERVATION_rcp85_NCC_HIRHAM5_w9"
"149",27,30,8,0,0.359021575065727,0.25191056116436,0.5362833176118,0.181759832519654,"CONSERVATION","rcp85",20,"CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w5; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w6; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w7; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w8; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w9; CONSERVATION_rcp85_HadGEM2_CCLM_w5; CONSERVATION_rcp85_HadGEM2_CCLM_w6; CONSERVATION_rcp85_HadGEM2_CCLM_w7; CONSERVATION_rcp85_HadGEM2_CCLM_w8; CONSERVATION_rcp85_HadGEM2_CCLM_w9; CONSERVATION_rcp85_MPI_CCLM_w5; CONSERVATION_rcp85_MPI_CCLM_w6; CONSERVATION_rcp85_MPI_CCLM_w7; CONSERVATION_rcp85_MPI_CCLM_w8; CONSERVATION_rcp85_MPI_CCLM_w9; CONSERVATION_rcp85_NCC_HIRHAM5_w5; CONSERVATION_rcp85_NCC_HIRHAM5_w6; CONSERVATION_rcp85_NCC_HIRHAM5_w7; CONSERVATION_rcp85_NCC_HIRHAM5_w8; CONSERVATION_rcp85_NCC_HIRHAM5_w9"
"150",28,22,5,0,0.277863819316576,0.30688001491587,0.44499162015983,0.110736018473322,"CONSERVATION","rcp85",20,"CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w5; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w6; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w7; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w8; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w9; CONSERVATION_rcp85_HadGEM2_CCLM_w5; CONSERVATION_rcp85_HadGEM2_CCLM_w6; CONSERVATION_rcp85_HadGEM2_CCLM_w7; CONSERVATION_rcp85_HadGEM2_CCLM_w8; CONSERVATION_rcp85_HadGEM2_CCLM_w9; CONSERVATION_rcp85_MPI_CCLM_w5; CONSERVATION_rcp85_MPI_CCLM_w6; CONSERVATION_rcp85_MPI_CCLM_w7; CONSERVATION_rcp85_MPI_CCLM_w8; CONSERVATION_rcp85_MPI_CCLM_w9; CONSERVATION_rcp85_NCC_HIRHAM5_w5; CONSERVATION_rcp85_NCC_HIRHAM5_w6; CONSERVATION_rcp85_NCC_HIRHAM5_w7; CONSERVATION_rcp85_NCC_HIRHAM5_w8; CONSERVATION_rcp85_NCC_HIRHAM5_w9"
"151",29,17,3,0,0.229416036918638,0.351453799979915,0.387446243407869,0.0713858304294062,"CONSERVATION","rcp85",20,"CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w5; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w6; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w7; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w8; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w9; CONSERVATION_rcp85_HadGEM2_CCLM_w5; CONSERVATION_rcp85_HadGEM2_CCLM_w6; CONSERVATION_rcp85_HadGEM2_CCLM_w7; CONSERVATION_rcp85_HadGEM2_CCLM_w8; CONSERVATION_rcp85_HadGEM2_CCLM_w9; CONSERVATION_rcp85_MPI_CCLM_w5; CONSERVATION_rcp85_MPI_CCLM_w6; CONSERVATION_rcp85_MPI_CCLM_w7; CONSERVATION_rcp85_MPI_CCLM_w8; CONSERVATION_rcp85_MPI_CCLM_w9; CONSERVATION_rcp85_NCC_HIRHAM5_w5; CONSERVATION_rcp85_NCC_HIRHAM5_w6; CONSERVATION_rcp85_NCC_HIRHAM5_w7; CONSERVATION_rcp85_NCC_HIRHAM5_w8; CONSERVATION_rcp85_NCC_HIRHAM5_w9"
"152",30,14,8,0,0.10139752598785,0.563010699762583,0.213287738379965,0,"CONSERVATION","rcp85",20,"CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w5; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w6; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w7; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w8; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w9; CONSERVATION_rcp85_HadGEM2_CCLM_w5; CONSERVATION_rcp85_HadGEM2_CCLM_w6; CONSERVATION_rcp85_HadGEM2_CCLM_w7; CONSERVATION_rcp85_HadGEM2_CCLM_w8; CONSERVATION_rcp85_HadGEM2_CCLM_w9; CONSERVATION_rcp85_MPI_CCLM_w5; CONSERVATION_rcp85_MPI_CCLM_w6; CONSERVATION_rcp85_MPI_CCLM_w7; CONSERVATION_rcp85_MPI_CCLM_w8; CONSERVATION_rcp85_MPI_CCLM_w9; CONSERVATION_rcp85_NCC_HIRHAM5_w5; CONSERVATION_rcp85_NCC_HIRHAM5_w6; CONSERVATION_rcp85_NCC_HIRHAM5_w7; CONSERVATION_rcp85_NCC_HIRHAM5_w8; CONSERVATION_rcp85_NCC_HIRHAM5_w9"
"153",31,6,5,0,0.0228839435939245,1.0859214958017,0.0715893744681753,0,"CONSERVATION","rcp85",20,"CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w5; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w6; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w7; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w8; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w9; CONSERVATION_rcp85_HadGEM2_CCLM_w5; CONSERVATION_rcp85_HadGEM2_CCLM_w6; CONSERVATION_rcp85_HadGEM2_CCLM_w7; CONSERVATION_rcp85_HadGEM2_CCLM_w8; CONSERVATION_rcp85_HadGEM2_CCLM_w9; CONSERVATION_rcp85_MPI_CCLM_w5; CONSERVATION_rcp85_MPI_CCLM_w6; CONSERVATION_rcp85_MPI_CCLM_w7; CONSERVATION_rcp85_MPI_CCLM_w8; CONSERVATION_rcp85_MPI_CCLM_w9; CONSERVATION_rcp85_NCC_HIRHAM5_w5; CONSERVATION_rcp85_NCC_HIRHAM5_w6; CONSERVATION_rcp85_NCC_HIRHAM5_w7; CONSERVATION_rcp85_NCC_HIRHAM5_w8; CONSERVATION_rcp85_NCC_HIRHAM5_w9"
"154",32,1,1,0,0.00791388625822198,1.69122503240739,0.0341463628067705,0,"CONSERVATION","rcp85",20,"CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w5; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w6; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w7; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w8; CONSERVATION_rcp85_EC-EARTH_RACMO22E-r1_w9; CONSERVATION_rcp85_HadGEM2_CCLM_w5; CONSERVATION_rcp85_HadGEM2_CCLM_w6; CONSERVATION_rcp85_HadGEM2_CCLM_w7; CONSERVATION_rcp85_HadGEM2_CCLM_w8; CONSERVATION_rcp85_HadGEM2_CCLM_w9; CONSERVATION_rcp85_MPI_CCLM_w5; CONSERVATION_rcp85_MPI_CCLM_w6; CONSERVATION_rcp85_MPI_CCLM_w7; CONSERVATION_rcp85_MPI_CCLM_w8; CONSERVATION_rcp85_MPI_CCLM_w9; CONSERVATION_rcp85_NCC_HIRHAM5_w5; CONSERVATION_rcp85_NCC_HIRHAM5_w6; CONSERVATION_rcp85_NCC_HIRHAM5_w7; CONSERVATION_rcp85_NCC_HIRHAM5_w8; CONSERVATION_rcp85_NCC_HIRHAM5_w9"
"155",15,100,3,0,0.99135451589455,0.00567103548042477,1,0.980335585372403,"UNMANAGED","rcp85",20,"UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w5; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w6; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w7; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w8; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w9; UNMANAGED_rcp85_HadGEM2_CCLM_w5; UNMANAGED_rcp85_HadGEM2_CCLM_w6; UNMANAGED_rcp85_HadGEM2_CCLM_w7; UNMANAGED_rcp85_HadGEM2_CCLM_w8; UNMANAGED_rcp85_HadGEM2_CCLM_w9; UNMANAGED_rcp85_MPI_CCLM_w5; UNMANAGED_rcp85_MPI_CCLM_w6; UNMANAGED_rcp85_MPI_CCLM_w7; UNMANAGED_rcp85_MPI_CCLM_w8; UNMANAGED_rcp85_MPI_CCLM_w9; UNMANAGED_rcp85_NCC_HIRHAM5_w5; UNMANAGED_rcp85_NCC_HIRHAM5_w6; UNMANAGED_rcp85_NCC_HIRHAM5_w7; UNMANAGED_rcp85_NCC_HIRHAM5_w8; UNMANAGED_rcp85_NCC_HIRHAM5_w9"
"156",16,97,6,0,0.972793010218568,0.0124381343316112,0.996508045511606,0.94907797492553,"UNMANAGED","rcp85",20,"UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w5; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w6; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w7; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w8; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w9; UNMANAGED_rcp85_HadGEM2_CCLM_w5; UNMANAGED_rcp85_HadGEM2_CCLM_w6; UNMANAGED_rcp85_HadGEM2_CCLM_w7; UNMANAGED_rcp85_HadGEM2_CCLM_w8; UNMANAGED_rcp85_HadGEM2_CCLM_w9; UNMANAGED_rcp85_MPI_CCLM_w5; UNMANAGED_rcp85_MPI_CCLM_w6; UNMANAGED_rcp85_MPI_CCLM_w7; UNMANAGED_rcp85_MPI_CCLM_w8; UNMANAGED_rcp85_MPI_CCLM_w9; UNMANAGED_rcp85_NCC_HIRHAM5_w5; UNMANAGED_rcp85_NCC_HIRHAM5_w6; UNMANAGED_rcp85_NCC_HIRHAM5_w7; UNMANAGED_rcp85_NCC_HIRHAM5_w8; UNMANAGED_rcp85_NCC_HIRHAM5_w9"
"157",17,91,6,0,0.952826596533163,0.019226326883393,0.988731873745095,0.916921319321232,"UNMANAGED","rcp85",20,"UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w5; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w6; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w7; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w8; UNMANAGED_rcp85_EC-EARTH_RACMO22E-r1_w9; UNMANAGED_rcp85_HadGEM2_CCLM_w5; UNMANAGED_rcp85_HadGEM2_CCLM_w6; UNMANAGED_rcp85_HadGEM2_CCLM_w7; UNMANAGED_rcp85_HadGEM2_CCLM_w8; UNMANAGED_rcp85_HadGEM2_CCLM_w9; UNMANAGED_rcp85_MPI_CCLM_w5; UNMANAGED_rcp85_MPI_CCLM_w6; UNMANAGED_rcp85_MPI_CCLM_w7; UNMANAGED_rcp85_MPI_CCLM_w8; UNMANAGED_rcp85_MPI_CCLM_w9; UNMANAGED_rcp85_NCC_HIRHAM5_w5; UNMANAGED_rcp85_NCC_HIRHAM5_w6; UNMANAGED_rcp85_NCC_HIRHAM5_w7; UNMANAGED_rcp85_NCC_HIRHAM5_w8; UNMANAGED_rcp85_NCC_HIRHAM5_w9"
