"time","Management","Climate","Model","Windcase","surv","lower","upper"
28,"UNMANAGED","rcp85","EC-EARTH_RACMO22E-r1","w6",0.255133129515853,0.11649194919479,0.558776071878654
28,"UNMANAGED","rcp45","EC-EARTH_RACMO22E-r1","w7",0.763806141989746,0.635575078454778,0.917908587541903
28,"UNMANAGED","rcp85","EC-EARTH_RACMO22E-r1","w7",0.353042103467529,0.196083503895471,0.635641062836273
28,"UNMANAGED","rcp45","EC-EARTH_RACMO22E-r1","w8",0.548125772846381,0.365079336079063,0.822949515809838
28,"UNMANAGED","rcp85","EC-EARTH_RACMO22E-r1","w8",0.0979462278011758,0.0265199742236084,0.361744828995331
28,"UNMANAGED","rcp45","EC-EARTH_RACMO22E-r1","w9",0.718190017996775,0.56959367318511,0.905552372212851
28,"UNMANAGED","rcp85","EC-EARTH_RACMO22E-r1","w9",0.278281203443537,0.125012488808553,0.619461534827753
28,"UNMANAGED","rcp45","HadGEM2_CCLM","w5",0.479201153942047,0.289558392768904,0.793048143911545
28,"UNMANAGED","rcp85","HadGEM2_CCLM","w5",0.0582727297673408,0.00977135504899383,0.347516901955905
28,"UNMANAGED","rcp85","HadGEM2_CCLM","w6",0.605554857321925,0.427503114198068,0.857763775391544
28,"UNMANAGED","rcp45","HadGEM2_CCLM","w7",0.143947179948273,0.0419981235254511,0.49337420045692
28,"UNMANAGED","rcp85","HadGEM2_CCLM","w7",0.6822652948476,0.524733641181849,0.887089936724994
28,"UNMANAGED","rcp45","HadGEM2_CCLM","w8",0.228226758788156,0.0909287141622751,0.572838337227442
28,"UNMANAGED","rcp85","HadGEM2_CCLM","w8",0.426060696708818,0.236913494618386,0.766219406675855
28,"UNMANAGED","rcp45","HadGEM2_CCLM","w9",0.0370009823626531,0.00465544998034264,0.294079563002974
28,"UNMANAGED","rcp85","HadGEM2_CCLM","w9",0.950953000318687,0.911008780566626,0.992648619975598
28,"UNMANAGED","rcp45","MPI_CCLM","w5",0.823384671569134,0.709709296011043,0.955267630261478
28,"UNMANAGED","rcp85","MPI_CCLM","w5",0.894257158176971,0.817600380437833,0.978101140954101
28,"UNMANAGED","rcp45","MPI_CCLM","w6",0.649295449795094,0.474966022246728,0.887609979194713
28,"UNMANAGED","rcp45","MPI_CCLM","w7",0.92662390270332,0.870563946338939,0.986293839380799
28,"UNMANAGED","rcp85","MPI_CCLM","w7",0.744919523239319,0.599003511215181,0.926380372925319
28,"UNMANAGED","rcp45","MPI_CCLM","w8",0.943568039822488,0.899319182017529,0.989994057256857
28,"UNMANAGED","rcp85","MPI_CCLM","w8",0.798949516040641,0.675858083087954,0.944459118199976
28,"UNMANAGED","rcp45","MPI_CCLM","w9",0.878430008811961,0.791562680922746,0.974830293264787
28,"UNMANAGED","rcp85","MPI_CCLM","w9",0.60600286654833,0.42186833993856,0.870507311163188
28,"UNMANAGED","rcp45","NCC_HIRHAM5","w5",0.120242104752975,0.0166092909090896,0.870486514720083
28,"UNMANAGED","rcp85","NCC_HIRHAM5","w5",0.00902799384107977,9.90453897119157e-05,0.822902237364495
28,"UNMANAGED","rcp45","NCC_HIRHAM5","w6",0.0403618640576877,0.00189246779592752,0.860823139879552
28,"UNMANAGED","rcp85","NCC_HIRHAM5","w6",0.0865854566043246,0.00935603847593219,0.801305094529596
28,"UNMANAGED","rcp85","NCC_HIRHAM5","w7",0.00425538310567064,2.24271755033612e-05,0.807426034246396
28,"UNMANAGED","rcp45","NCC_HIRHAM5","w8",0.508789472916696,0.313196428045695,0.826531545605881
28,"UNMANAGED","rcp85","NCC_HIRHAM5","w8",0.0114950795710705,0.000703580208930029,0.187806383221311
28,"UNMANAGED","rcp45","NCC_HIRHAM5","w9",0.222758235147478,0.0759494837779694,0.653345208653185
28,"UNMANAGED","rcp85","NCC_HIRHAM5","w9",4.89594868601229e-05,9.83211463993519e-08,0.0243796115219464
28,"UNMANAGED","refclim","refclim","w5",0.359174028439926,0.169941847370676,0.759118396685292
28,"UNMANAGED","refclim","refclim","w6",0.00115083385110437,1.71552647951622e-05,0.0772018717671598
28,"UNMANAGED","refclim","refclim","w7",0.458189383201621,0.263246886348929,0.797492854674884
28,"UNMANAGED","refclim","refclim","w8",0.00575239048149356,0.000236931777358011,0.13966043989776
28,"UNMANAGED","refclim","refclim","w9",0.17523934362661,0.0481087013817231,0.638321689688173
28,"ADAPTATION","rcp45","EC-EARTH_RACMO22E-r1","w6",1.00268703694395e-05,6.37907358705466e-09,0.0157606160257965
28,"ADAPTATION","rcp85","EC-EARTH_RACMO22E-r1","w6",0.589584263404367,0.406724745613442,0.854655654476563
28,"ADAPTATION","rcp45","EC-EARTH_RACMO22E-r1","w7",0.0304466116232837,0.00259934304318325,0.356627095361696
28,"ADAPTATION","rcp85","EC-EARTH_RACMO22E-r1","w7",0.309086126431574,0.134694435809302,0.709266370050582
28,"ADAPTATION","rcp45","EC-EARTH_RACMO22E-r1","w8",0.00042651883689826,1.71150774721689e-06,0.106291261915062
28,"ADAPTATION","rcp85","EC-EARTH_RACMO22E-r1","w8",0.449054003829896,0.253872288109307,0.794295036521822
28,"ADAPTATION","rcp45","EC-EARTH_RACMO22E-r1","w9",0.00503550608472436,0.000125582400281897,0.201909833482865
28,"ADAPTATION","rcp85","EC-EARTH_RACMO22E-r1","w9",0.543219573631284,0.357558341768084,0.825284913552795
28,"ADAPTATION","rcp45","HadGEM2_CCLM","w5",0.0177195995027331,0.00109987124710396,0.285473601900223
28,"ADAPTATION","rcp85","HadGEM2_CCLM","w5",0.256215367454586,0.0975253904929327,0.673120242719207
28,"ADAPTATION","rcp85","HadGEM2_CCLM","w6",0.000123445355924678,2.29382823816756e-07,0.0664337270149337
28,"ADAPTATION","rcp45","HadGEM2_CCLM","w7",0.472503458911155,0.283959923081523,0.786236016196236
28,"ADAPTATION","rcp85","HadGEM2_CCLM","w7",0.00704927301361546,0.000295297396230193,0.168278659598307
28,"ADAPTATION","rcp45","HadGEM2_CCLM","w8",0.18898340956763,0.058950019319019,0.605847623196349
28,"ADAPTATION","rcp85","HadGEM2_CCLM","w8",1.65153569569032e-05,1.11058835388456e-08,0.0245596862652467
28,"ADAPTATION","rcp45","HadGEM2_CCLM","w9",0.32107926233554,0.143735714301519,0.717232270371407
28,"ADAPTATION","rcp85","HadGEM2_CCLM","w9",0.00054853335046201,4.09118378523957e-06,0.0735456660868238
28,"ADAPTATION","rcp45","MPI_CCLM","w5",0.42065935391929,0.234226745247056,0.755482862783873
28,"ADAPTATION","rcp85","MPI_CCLM","w5",0.00327008480662616,8.43704504120127e-05,0.126744074380395
28,"ADAPTATION","rcp45","MPI_CCLM","w6",0.144814394182543,0.0368926276391835,0.568439010838675
28,"ADAPTATION","rcp45","MPI_CCLM","w7",2.84321181731606e-06,6.44916281669781e-10,0.0125347330622284
28,"ADAPTATION","rcp85","MPI_CCLM","w7",0.892346909098691,0.817043196749739,0.97459107345323
28,"ADAPTATION","rcp45","MPI_CCLM","w8",0.471061536026915,0.257628298396,0.861314428987749
28,"ADAPTATION","rcp85","MPI_CCLM","w8",0.776372424385893,0.642065623762826,0.938773419785952
28,"ADAPTATION","rcp45","MPI_CCLM","w9",0.187704155596067,0.0508692775322551,0.692615498729895
28,"ADAPTATION","rcp85","MPI_CCLM","w9",0.841475897726295,0.737046480991786,0.960701536084214
28,"ADAPTATION","rcp45","NCC_HIRHAM5","w5",0.319595657917066,0.131182289004944,0.778621758578956
28,"ADAPTATION","rcp85","NCC_HIRHAM5","w5",0.876728964639669,0.793861733083327,0.96824628950526
28,"ADAPTATION","rcp45","NCC_HIRHAM5","w6",0.419176989159746,0.211895605583542,0.82922601323959
28,"ADAPTATION","rcp85","NCC_HIRHAM5","w6",0.745599599016067,0.597021540299046,0.93115360925581
28,"ADAPTATION","rcp85","NCC_HIRHAM5","w7",0.143678116399358,0.0320119674721407,0.64486511646099
28,"ADAPTATION","rcp45","NCC_HIRHAM5","w8",0.00448311872630536,2.10255499656336e-05,0.955901441198947
28,"ADAPTATION","rcp85","NCC_HIRHAM5","w8",6.04031576134645e-06,3.81517699163807e-11,0.956322985183267
28,"ADAPTATION","rcp45","NCC_HIRHAM5","w9",0.000276274781467301,7.93536422666608e-08,0.961868323804536
28,"ADAPTATION","rcp85","NCC_HIRHAM5","w9",0.00193875591334658,4.04201955846384e-06,0.929924864827975
28,"ADAPTATION","refclim","refclim","w5",8.85492960955858e-07,7.72753034762453e-13,1
28,"ADAPTATION","refclim","refclim","w6",0.795986564962075,0.67549920626349,0.937964997923297
28,"ADAPTATION","refclim","refclim","w7",0.258661136110278,0.120836802996396,0.553685480539031
28,"ADAPTATION","refclim","refclim","w8",0.602255579398589,0.424073393250458,0.855304267350042
28,"ADAPTATION","refclim","refclim","w9",0.0495336941513774,0.00843575239886298,0.290855722201248
28,"BAU","rcp85","EC-EARTH_RACMO22E-r1","w5",0.707682272296326,0.555967849711062,0.900797049294786
28,"BAU","rcp45","EC-EARTH_RACMO22E-r1","w6",0.128850758018604,0.0402844504638322,0.412132166401889
28,"BAU","rcp85","EC-EARTH_RACMO22E-r1","w6",0.768323171222668,0.637475916727632,0.926027917208169
28,"BAU","rcp45","EC-EARTH_RACMO22E-r1","w7",0.209744943447513,0.0853596630402998,0.515383258729953
28,"BAU","rcp85","EC-EARTH_RACMO22E-r1","w7",0.555385504997659,0.365970602273566,0.842835619159742
28,"BAU","rcp45","EC-EARTH_RACMO22E-r1","w8",0.0306460069603043,0.00364574284454254,0.257609431783406
28,"BAU","rcp85","EC-EARTH_RACMO22E-r1","w8",0.836603073181922,0.734275737054051,0.953190561444242
28,"BAU","rcp45","EC-EARTH_RACMO22E-r1","w9",0.347393728448293,0.183038169027721,0.659329161815036
28,"BAU","rcp85","EC-EARTH_RACMO22E-r1","w9",0.672687614184189,0.50756686987292,0.891525143061666
28,"BAU","rcp45","HadGEM2_CCLM","w5",0.0954024346570235,0.0213373415881308,0.426558505467735
28,"BAU","rcp45","HadGEM2_CCLM","w6",0.763115874727663,0.630405751833246,0.923763523045087
28,"BAU","rcp85","HadGEM2_CCLM","w6",0.20145976256805,0.0762708521319165,0.532130359102037
28,"BAU","rcp45","HadGEM2_CCLM","w7",0.81378232736335,0.70278679018247,0.942308087716003
28,"BAU","rcp85","HadGEM2_CCLM","w7",0.294875848863471,0.140423285468964,0.619211877521339
28,"BAU","rcp45","HadGEM2_CCLM","w8",0.63139584186289,0.45697318107124,0.872394104588816
28,"BAU","rcp85","HadGEM2_CCLM","w8",0.0655412901057717,0.0117557362580599,0.365409755240446
28,"BAU","rcp45","HadGEM2_CCLM","w9",0.776345852238952,0.649601070781621,0.927820025855902
28,"BAU","rcp85","HadGEM2_CCLM","w9",0.223062799663309,0.0945566713077053,0.526213665365978
28,"BAU","rcp45","MPI_CCLM","w5",0.569727977826661,0.3848008076802,0.84352725420529
28,"BAU","rcp85","MPI_CCLM","w5",0.035644832432832,0.00447687111020525,0.283804033640456
28,"BAU","rcp85","MPI_CCLM","w6",0.681390538611466,0.521512159167785,0.890282341355435
28,"BAU","rcp45","MPI_CCLM","w7",0.102954275452836,0.026667274448366,0.397475297092762
28,"BAU","rcp85","MPI_CCLM","w7",0.746468287859909,0.608631441907262,0.915521063181299
28,"BAU","rcp45","MPI_CCLM","w8",0.176774215094136,0.063498112134841,0.492126806160614
28,"BAU","rcp85","MPI_CCLM","w8",0.520749031668101,0.330510109521666,0.820487925091709
28,"BAU","rcp45","MPI_CCLM","w9",0.0209236161401758,0.00188322516862941,0.232472313812612
28,"BAU","rcp85","MPI_CCLM","w9",0.962269134881521,0.930483109610669,0.995140995448128
28,"BAU","rcp45","NCC_HIRHAM5","w5",0.796176371706944,0.67250239064293,0.942594143432579
28,"BAU","rcp85","NCC_HIRHAM5","w5",0.91807804322698,0.855156403408847,0.985629400768819
28,"BAU","rcp45","NCC_HIRHAM5","w6",0.60257477480415,0.414597747838675,0.875779864032347
28,"BAU","rcp45","NCC_HIRHAM5","w7",0.943384142795932,0.898360720902063,0.990664017439648
28,"BAU","rcp85","NCC_HIRHAM5","w7",0.70793800220392,0.551139497407691,0.909345487524995
28,"BAU","rcp45","NCC_HIRHAM5","w8",0.956548845496658,0.92094662810943,0.993527383556768
28,"BAU","rcp85","NCC_HIRHAM5","w8",0.768534787065148,0.632790436422405,0.93339861814062
28,"BAU","rcp45","NCC_HIRHAM5","w9",0.905625325186205,0.83419061585239,0.983177242746334
28,"BAU","rcp85","NCC_HIRHAM5","w9",0.555726905207902,0.360384002431979,0.856953669108117
28,"BAU","refclim","refclim","w5",0.74301736518528,0.558780071074537,0.988000169557286
28,"BAU","refclim","refclim","w6",0.516795125516976,0.276513405563294,0.965874335148547
28,"BAU","refclim","refclim","w7",0.637557458191522,0.417841844868057,0.972807097920002
28,"BAU","refclim","refclim","w8",0.709579311171828,0.512375565564639,0.982683079916633
28,"BIOECONOMY","rcp45","EC-EARTH_RACMO22E-r1","w5",0.465064136765468,0.224540432454613,0.963232540977348
28,"BIOECONOMY","rcp85","EC-EARTH_RACMO22E-r1","w5",0.789109463620573,0.665137852690367,0.936187503172253
28,"BIOECONOMY","rcp45","EC-EARTH_RACMO22E-r1","w6",0.224050826453604,0.0981715522295849,0.511337263132479
28,"BIOECONOMY","rcp85","EC-EARTH_RACMO22E-r1","w6",0.590753156120595,0.411559421086893,0.847968175639847
28,"BIOECONOMY","rcp45","EC-EARTH_RACMO22E-r1","w7",0.0359966513688276,0.00519794010328976,0.249283155253911
28,"BIOECONOMY","rcp85","EC-EARTH_RACMO22E-r1","w7",0.698437858880253,0.543217273182413,0.898011655372054
28,"BIOECONOMY","rcp45","EC-EARTH_RACMO22E-r1","w8",0.103646093058153,0.0278936790095403,0.38512354725761
28,"BIOECONOMY","rcp85","EC-EARTH_RACMO22E-r1","w8",0.76066116870957,0.625447435511244,0.925106381017702
28,"BIOECONOMY","rcp45","EC-EARTH_RACMO22E-r1","w9",0.177678904905316,0.0674797497243615,0.467840994925252
28,"BIOECONOMY","rcp85","EC-EARTH_RACMO22E-r1","w9",0.54310230906769,0.350803135708997,0.840813801503006
28,"BIOECONOMY","rcp85","HadGEM2_CCLM","w5",0.0211633204307191,0.00206290797443723,0.217113965917688
28,"BIOECONOMY","rcp45","HadGEM2_CCLM","w6",0.83094623515001,0.726415889479322,0.950518367935055
28,"BIOECONOMY","rcp85","HadGEM2_CCLM","w6",0.310487574011128,0.150388645894355,0.641022685203486
28,"BIOECONOMY","rcp45","HadGEM2_CCLM","w7",0.662621153389456,0.497256222813113,0.882978981007523
28,"BIOECONOMY","rcp85","HadGEM2_CCLM","w7",0.0743292388934857,0.0135857434046175,0.406664220715896
28,"BIOECONOMY","rcp45","HadGEM2_CCLM","w8",0.755310437417689,0.620380974982633,0.919586318532852
28,"BIOECONOMY","rcp85","HadGEM2_CCLM","w8",0.169931289067821,0.0546098096112809,0.528781242963468
28,"BIOECONOMY","rcp45","HadGEM2_CCLM","w9",0.807430118799885,0.693526743463879,0.940040745204732
28,"BIOECONOMY","rcp85","HadGEM2_CCLM","w9",0.259000034635442,0.112490421023378,0.596326490121494
28,"BIOECONOMY","rcp45","MPI_CCLM","w5",0.620450774348158,0.443782510172175,0.867450056199546
28,"BIOECONOMY","rcp85","MPI_CCLM","w6",0.0490676500405021,0.00698022369447765,0.344922223968548
28,"BIOECONOMY","rcp45","MPI_CCLM","w7",0.768907530532351,0.637295372281903,0.927699801729985
28,"BIOECONOMY","rcp85","MPI_CCLM","w7",0.1902004776988,0.0745642782701622,0.485168267649259
28,"BIOECONOMY","rcp45","MPI_CCLM","w8",0.557668037846497,0.370393164350585,0.839631155128986
28,"BIOECONOMY","rcp85","MPI_CCLM","w8",0.0250136738004904,0.00255443157299958,0.244940551005882
28,"BIOECONOMY","rcp45","MPI_CCLM","w9",0.671522036032935,0.506626742084156,0.890086936632557
28,"BIOECONOMY","rcp85","MPI_CCLM","w9",0.0808647361069023,0.0175143198953751,0.37335766302668
28,"BIOECONOMY","rcp45","NCC_HIRHAM5","w5",0.738213652819589,0.594500243179126,0.916668081235826
28,"BIOECONOMY","rcp85","NCC_HIRHAM5","w5",0.147052844218998,0.0484578125454769,0.446254955743255
28,"BIOECONOMY","rcp45","NCC_HIRHAM5","w6",0.507986357765597,0.313703095938648,0.822593538338636
28,"BIOECONOMY","rcp45","NCC_HIRHAM5","w7",0.0138752450589917,0.000983452228045715,0.195761847862859
28,"BIOECONOMY","rcp85","NCC_HIRHAM5","w7",0.960862701808004,0.927965462542113,0.994926178821961
28,"BIOECONOMY","rcp45","NCC_HIRHAM5","w8",0.777129971908256,0.645719572994502,0.93528370285791
28,"BIOECONOMY","rcp85","NCC_HIRHAM5","w8",0.915098699197337,0.850612437400628,0.984473765551409
28,"BIOECONOMY","rcp45","NCC_HIRHAM5","w9",0.571007563251185,0.378217099158218,0.862070059803566
28,"BIOECONOMY","rcp85","NCC_HIRHAM5","w9",0.94129552930812,0.894745213451156,0.990267687577657
28,"BIOECONOMY","refclim","refclim","w5",0.682433688753499,0.515042130398254,0.904228435032286
28,"BIOECONOMY","refclim","refclim","w6",0.954934223890308,0.917932984035337,0.993426957977011
28,"BIOECONOMY","refclim","refclim","w7",0.747339176807328,0.604400954592366,0.924081672848682
28,"BIOECONOMY","refclim","refclim","w8",0.902217698895748,0.828204719847859,0.982844889304988
28,"CONSERVATION","rcp45","EC-EARTH_RACMO22E-r1","w5",0.522105729514075,0.324043439002455,0.841227934225693
28,"CONSERVATION","rcp85","EC-EARTH_RACMO22E-r1","w5",0.807454667336564,0.653880491187012,0.997098167923672
28,"CONSERVATION","rcp45","EC-EARTH_RACMO22E-r1","w6",0.621708491534971,0.393347396393984,0.982646515497824
28,"CONSERVATION","rcp85","EC-EARTH_RACMO22E-r1","w6",0.723189719698916,0.529395621252571,0.987925380721415
28,"CONSERVATION","rcp45","EC-EARTH_RACMO22E-r1","w7",0.781122961063827,0.613590305812301,0.994398175005992
28,"CONSERVATION","rcp85","EC-EARTH_RACMO22E-r1","w7",0.576243984705622,0.340884247451982,0.974105234816365
29,"ADAPTATION","rcp45","EC-EARTH_RACMO22E-r1","w5",0.272311505040324,0.102384035639428,0.724268733052065
29,"BIOECONOMY","rcp85","MPI_CCLM","w5",0.0020146921984564,3.9743071950814e-05,0.102130621899195
29,"CONSERVATION","rcp85","HadGEM2_CCLM","w6",0.055531040881822,0.00674426700205244,0.45723226860386
29,"CONSERVATION","rcp45","MPI_CCLM","w7",1.02114850919488e-06,1.60152618715497e-10,0.00651094116503891
29,"CONSERVATION","rcp85","NCC_HIRHAM5","w7",0.139293820358863,0.0321689261297314,0.603152505368667
29,"UNMANAGED","rcp85","EC-EARTH_RACMO22E-r1","w5",8.22156730745371e-05,2.00771578961694e-07,0.033667199979492
29,"UNMANAGED","rcp45","HadGEM2_CCLM","w6",0.222581312891026,0.072688134113159,0.681575355492911
29,"UNMANAGED","rcp85","MPI_CCLM","w6",0.000769664248583934,8.50272369014005e-06,0.0696697996002366
29,"UNMANAGED","rcp45","NCC_HIRHAM5","w7",0.0349896512228839,0.00276917174068389,0.442108979631832
29,"ADAPTATION","rcp85","EC-EARTH_RACMO22E-r1","w5",1.12686020625752e-07,2.46379787529156e-12,0.00515388838485901
29,"ADAPTATION","rcp45","HadGEM2_CCLM","w6",0.36164734211434,0.164936717861613,0.792963518093659
29,"ADAPTATION","rcp85","MPI_CCLM","w6",0.0078018042007727,0.000259836854888259,0.234255255334625
29,"ADAPTATION","rcp45","NCC_HIRHAM5","w7",0.104320223434031,0.0189065724169163,0.575604545199802
29,"BAU","rcp45","EC-EARTH_RACMO22E-r1","w5",2.06910607025712e-05,9.82235427217425e-09,0.0435862911408429
29,"BAU","rcp85","HadGEM2_CCLM","w5",0.214117021294769,0.0663247684500485,0.6912364698668
29,"BAU","rcp45","MPI_CCLM","w6",0.000639668450551634,3.61389691249561e-06,0.11322285514462
29,"BAU","rcp85","NCC_HIRHAM5","w6",0.308894166761552,0.127004022437004,0.751280191197419
29,"BAU","refclim","refclim","w9",0.00367653385035127,7.76503091540514e-05,0.174074015931631
29,"BIOECONOMY","rcp45","HadGEM2_CCLM","w5",0.0726984060268377,0.00993025243989646,0.532217913978636
29,"BIOECONOMY","rcp45","MPI_CCLM","w6",3.69271244049507e-06,4.6549074095147e-10,0.0292940846475858
29,"BIOECONOMY","rcp85","NCC_HIRHAM5","w6",0.236160656639308,0.0855888014939812,0.65162561889865
29,"BIOECONOMY","refclim","refclim","w9",0.00102100600503208,1.2648523589691e-05,0.0824169915895264
29,"CONSERVATION","rcp45","EC-EARTH_RACMO22E-r1","w8",0.0404637897398045,0.0042792112320206,0.382621513949891
29,"CONSERVATION","rcp85","EC-EARTH_RACMO22E-r1","w8",2.25477682747055e-07,8.8366068081727e-12,0.00575336059473734
29,"CONSERVATION","rcp45","EC-EARTH_RACMO22E-r1","w9",0.112252277782244,0.0238190034391646,0.529013478648881
29,"CONSERVATION","rcp85","EC-EARTH_RACMO22E-r1","w9",2.93531956240267e-05,2.98356456564133e-08,0.0288785469321924
29,"CONSERVATION","rcp45","HadGEM2_CCLM","w5",0.188816884534103,0.0587045953498183,0.607308774938607
29,"CONSERVATION","rcp85","HadGEM2_CCLM","w5",0.000351043875738921,2.17114893367133e-06,0.0567587975116109
29,"CONSERVATION","rcp45","HadGEM2_CCLM","w6",0.0242384989396629,0.00172119399386396,0.341335626862796
29,"CONSERVATION","rcp45","HadGEM2_CCLM","w7",1.95466499652852e-08,1.14695865441406e-13,0.00333117084861046
29,"CONSERVATION","rcp85","HadGEM2_CCLM","w7",0.803108211226751,0.684530528822888,0.942226492146286
29,"CONSERVATION","rcp45","HadGEM2_CCLM","w8",0.351232167537167,0.152075988099062,0.811199960328368
29,"CONSERVATION","rcp85","HadGEM2_CCLM","w8",0.614295730109533,0.440890276811049,0.855902849026828
29,"CONSERVATION","rcp45","HadGEM2_CCLM","w9",0.0977608701210484,0.015915230275815,0.600505777245822
29,"CONSERVATION","rcp85","HadGEM2_CCLM","w9",0.717298886935059,0.568465509693137,0.90509922664616
29,"CONSERVATION","rcp45","MPI_CCLM","w5",0.20484246763801,0.058740108283487,0.714340469811922
29,"CONSERVATION","rcp85","MPI_CCLM","w5",0.776268451580405,0.648757359820629,0.928841422447442
29,"CONSERVATION","rcp45","MPI_CCLM","w6",0.29864230433386,0.115595761831031,0.771544081937926
29,"CONSERVATION","rcp85","MPI_CCLM","w6",0.568283135124238,0.384744143572102,0.839377875042591
29,"CONSERVATION","rcp85","MPI_CCLM","w7",0.0674240961345747,0.00794873955440752,0.57191567398175
29,"CONSERVATION","rcp45","MPI_CCLM","w8",0.297721922549352,0.0978186851188246,0.906149403447915
29,"CONSERVATION","rcp85","MPI_CCLM","w8",0.0677078798119232,0.0052918334045508,0.866307882006156
29,"CONSERVATION","rcp45","MPI_CCLM","w9",0.159456968672535,0.0298349476030563,0.852239635092548
29,"CONSERVATION","rcp85","MPI_CCLM","w9",0.246740153433041,0.0681622506101941,0.893173314718211
29,"CONSERVATION","rcp45","NCC_HIRHAM5","w5",0.0440352521343544,0.00228009877663189,0.85044711676946
29,"CONSERVATION","rcp85","NCC_HIRHAM5","w5",0.710380309463038,0.553440525019765,0.911823694252926
29,"CONSERVATION","rcp45","NCC_HIRHAM5","w6",0.266768800908826,0.11698137286905,0.608349785892808
29,"CONSERVATION","rcp85","NCC_HIRHAM5","w6",0.467697749689052,0.275176819358541,0.794911379432709
29,"CONSERVATION","rcp45","NCC_HIRHAM5","w7",0.0530503649891801,0.00893219707437446,0.315078272686043
29,"CONSERVATION","rcp45","NCC_HIRHAM5","w8",0.595604496279436,0.411359311145549,0.862371912769863
29,"CONSERVATION","rcp85","NCC_HIRHAM5","w8",0.135020092662048,0.0388230208976515,0.469577714483593
29,"CONSERVATION","rcp45","NCC_HIRHAM5","w9",0.673703363846989,0.507913913589626,0.893608563016178
29,"CONSERVATION","rcp85","NCC_HIRHAM5","w9",0.217356809308372,0.0844920648941507,0.559152893374095
29,"CONSERVATION","refclim","refclim","w5",0.414221677974451,0.219750081356552,0.780794243373115
29,"CONSERVATION","refclim","refclim","w6",0.0331834075938824,0.00390523748683532,0.281964552284899
29,"CONSERVATION","refclim","refclim","w7",0.765389735793042,0.63483425775321,0.922794320726591
29,"CONSERVATION","refclim","refclim","w8",0.355878931848627,0.196284723320632,0.645235207259796
29,"CONSERVATION","refclim","refclim","w9",0.552013942495912,0.370183649075347,0.823157353035487
29,"UNMANAGED","rcp45","EC-EARTH_RACMO22E-r1","w5",0.100658406101192,0.0275023893770184,0.368408525526117
29,"UNMANAGED","rcp45","EC-EARTH_RACMO22E-r1","w6",0.66687201823517,0.506414590715828,0.878170370400326
29,"UNMANAGED","rcp85","EC-EARTH_RACMO22E-r1","w6",0.208963080516803,0.0855936112124198,0.510149862829203
29,"UNMANAGED","rcp45","EC-EARTH_RACMO22E-r1","w7",0.734314102437086,0.596224905516808,0.904385570023429
29,"UNMANAGED","rcp85","EC-EARTH_RACMO22E-r1","w7",0.303210466190476,0.15552478454779,0.591137850309607
29,"UNMANAGED","rcp45","EC-EARTH_RACMO22E-r1","w8",0.502017907714407,0.316588015115012,0.796056602377681
29,"UNMANAGED","rcp85","EC-EARTH_RACMO22E-r1","w8",0.0697472217442542,0.0157907825888958,0.308070541384254
29,"UNMANAGED","rcp45","EC-EARTH_RACMO22E-r1","w9",0.684273390203916,0.525075133050482,0.891739187534795
29,"UNMANAGED","rcp85","EC-EARTH_RACMO22E-r1","w9",0.230833418588638,0.092144991694437,0.578263301753972
29,"UNMANAGED","rcp45","HadGEM2_CCLM","w5",0.43035568893021,0.241266333075842,0.76764137222733
29,"UNMANAGED","rcp85","HadGEM2_CCLM","w5",0.0384632420009693,0.00488715728849671,0.302716057186733
29,"UNMANAGED","rcp85","HadGEM2_CCLM","w6",0.562751413556846,0.377081294040465,0.839843180940829
29,"UNMANAGED","rcp45","HadGEM2_CCLM","w7",0.108437587157166,0.0260884511997644,0.450724737104136
29,"UNMANAGED","rcp85","HadGEM2_CCLM","w7",0.645188467933011,0.477304768812544,0.872122355260252
29,"UNMANAGED","rcp45","HadGEM2_CCLM","w8",0.183905987813374,0.0635528891411286,0.532177416490184
29,"UNMANAGED","rcp85","HadGEM2_CCLM","w8",0.37611535032522,0.191611998866521,0.738277130801227
29,"UNMANAGED","rcp45","HadGEM2_CCLM","w9",0.0228542315685289,0.00208180532777062,0.250895649857562
29,"UNMANAGED","rcp85","HadGEM2_CCLM","w9",0.943989439669663,0.89911224544251,0.991106579545326
29,"UNMANAGED","rcp45","MPI_CCLM","w5",0.800329185113542,0.675990926277805,0.947537577274041
29,"UNMANAGED","rcp85","MPI_CCLM","w5",0.879769625773242,0.79443994266374,0.9742644508004
29,"UNMANAGED","rcp45","MPI_CCLM","w6",0.609581796359586,0.426649386717339,0.87094925721565
29,"UNMANAGED","rcp45","MPI_CCLM","w7",0.916361117716117,0.853455151325683,0.983903719788423
29,"UNMANAGED","rcp85","MPI_CCLM","w7",0.713541017226338,0.556215743504808,0.91536564581257
29,"UNMANAGED","rcp45","MPI_CCLM","w8",0.935591973325996,0.885811582949224,0.988169896850634
29,"UNMANAGED","rcp85","MPI_CCLM","w8",0.773166720077572,0.638807710338156,0.935785162516384
29,"UNMANAGED","rcp45","MPI_CCLM","w9",0.861946517949379,0.765570491067812,0.970455116117125
29,"UNMANAGED","rcp85","MPI_CCLM","w9",0.56322862693461,0.372486145965271,0.851646402516732
29,"UNMANAGED","rcp45","NCC_HIRHAM5","w5",0.0882292568270844,0.00905908277487713,0.859292486193802
29,"UNMANAGED","rcp85","NCC_HIRHAM5","w5",0.00453747002765803,2.49586368406654e-05,0.824910205766911
